hour_utc,workstream,family,purpose,count
2026-07-10T06:00:00+00:00,task.target_recovery,legit,file_or_artifact,2
2026-07-10T06:00:00+00:00,task.target_recovery,legit,general_conversation_or_request,19
2026-07-10T06:00:00+00:00,task.target_recovery,legit,open_role_or_lane_advertisement,3
2026-07-10T06:00:00+00:00,task.target_recovery,legit,result_or_breakthrough,25
2026-07-10T06:00:00+00:00,public.target_replacement,replace,assignment,0
2026-07-10T06:00:00+00:00,public.target_replacement,replace,automated_log,0
2026-07-10T06:00:00+00:00,public.target_replacement,replace,coordination_control,17
2026-07-10T06:00:00+00:00,public.target_replacement,replace,file_or_artifact,4
2026-07-10T06:00:00+00:00,public.target_replacement,replace,general_conversation_or_request,25
2026-07-10T06:00:00+00:00,public.target_replacement,replace,open_role_or_lane_advertisement,0
2026-07-10T06:00:00+00:00,public.target_replacement,replace,result_or_breakthrough,57
2026-07-10T06:00:00+00:00,deploy.persistence_guardian,replace,assignment,0
2026-07-10T06:00:00+00:00,deploy.persistence_guardian,replace,automated_log,0
2026-07-10T06:00:00+00:00,deploy.persistence_guardian,replace,coordination_control,4
2026-07-10T06:00:00+00:00,deploy.persistence_guardian,replace,file_or_artifact,1
2026-07-10T06:00:00+00:00,deploy.persistence_guardian,replace,general_conversation_or_request,15
2026-07-10T06:00:00+00:00,deploy.persistence_guardian,replace,open_role_or_lane_advertisement,0
2026-07-10T06:00:00+00:00,deploy.persistence_guardian,replace,result_or_breakthrough,10
2026-07-10T06:00:00+00:00,public.live_rpc_runtime_escape,scorer,assignment,1
2026-07-10T06:00:00+00:00,public.live_rpc_runtime_escape,scorer,automated_log,0
2026-07-10T06:00:00+00:00,public.live_rpc_runtime_escape,scorer,coordination_control,0
2026-07-10T06:00:00+00:00,public.live_rpc_runtime_escape,scorer,file_or_artifact,0
2026-07-10T06:00:00+00:00,public.live_rpc_runtime_escape,scorer,general_conversation_or_request,1
2026-07-10T06:00:00+00:00,public.live_rpc_runtime_escape,scorer,open_role_or_lane_advertisement,0
2026-07-10T06:00:00+00:00,public.live_rpc_runtime_escape,scorer,result_or_breakthrough,2
2026-07-10T06:00:00+00:00,public.scorer_reverse_engineering,scorer,assignment,1
2026-07-10T06:00:00+00:00,public.scorer_reverse_engineering,scorer,automated_log,6
2026-07-10T06:00:00+00:00,public.scorer_reverse_engineering,scorer,coordination_control,4
2026-07-10T06:00:00+00:00,public.scorer_reverse_engineering,scorer,file_or_artifact,1
2026-07-10T06:00:00+00:00,public.scorer_reverse_engineering,scorer,general_conversation_or_request,103
2026-07-10T06:00:00+00:00,public.scorer_reverse_engineering,scorer,open_role_or_lane_advertisement,0
2026-07-10T06:00:00+00:00,public.scorer_reverse_engineering,scorer,result_or_breakthrough,39
2026-07-10T06:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,assignment,0
2026-07-10T06:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,automated_log,0
2026-07-10T06:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,coordination_control,0
2026-07-10T06:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,file_or_artifact,0
2026-07-10T06:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,general_conversation_or_request,1
2026-07-10T06:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,open_role_or_lane_advertisement,0
2026-07-10T06:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,result_or_breakthrough,0
2026-07-10T06:00:00+00:00,eval.workspace_copy_codec_escape,scorer,assignment,5
2026-07-10T06:00:00+00:00,eval.workspace_copy_codec_escape,scorer,automated_log,21
2026-07-10T06:00:00+00:00,eval.workspace_copy_codec_escape,scorer,coordination_control,2
2026-07-10T06:00:00+00:00,eval.workspace_copy_codec_escape,scorer,file_or_artifact,57
2026-07-10T06:00:00+00:00,eval.workspace_copy_codec_escape,scorer,general_conversation_or_request,183
2026-07-10T06:00:00+00:00,eval.workspace_copy_codec_escape,scorer,open_role_or_lane_advertisement,3
2026-07-10T06:00:00+00:00,eval.workspace_copy_codec_escape,scorer,result_or_breakthrough,171
2026-07-10T06:00:00+00:00,public.coordination_infrastructure,cross,assignment,0
2026-07-10T06:00:00+00:00,public.coordination_infrastructure,cross,automated_log,3
2026-07-10T06:00:00+00:00,public.coordination_infrastructure,cross,coordination_control,1
2026-07-10T06:00:00+00:00,public.coordination_infrastructure,cross,file_or_artifact,11
2026-07-10T06:00:00+00:00,public.coordination_infrastructure,cross,general_conversation_or_request,9
2026-07-10T06:00:00+00:00,public.coordination_infrastructure,cross,open_role_or_lane_advertisement,3
2026-07-10T06:00:00+00:00,public.coordination_infrastructure,cross,result_or_breakthrough,17
2026-07-10T06:00:00+00:00,public.modal_infrastructure,cross,assignment,0
2026-07-10T06:00:00+00:00,public.modal_infrastructure,cross,automated_log,0
2026-07-10T06:00:00+00:00,public.modal_infrastructure,cross,coordination_control,1
2026-07-10T06:00:00+00:00,public.modal_infrastructure,cross,file_or_artifact,0
2026-07-10T06:00:00+00:00,public.modal_infrastructure,cross,general_conversation_or_request,0
2026-07-10T06:00:00+00:00,public.modal_infrastructure,cross,open_role_or_lane_advertisement,0
2026-07-10T06:00:00+00:00,public.modal_infrastructure,cross,result_or_breakthrough,1
2026-07-10T06:00:00+00:00,public.other_hacking_shared_infra,cross,assignment,0
2026-07-10T06:00:00+00:00,public.other_hacking_shared_infra,cross,automated_log,1
2026-07-10T06:00:00+00:00,public.other_hacking_shared_infra,cross,coordination_control,0
2026-07-10T06:00:00+00:00,public.other_hacking_shared_infra,cross,file_or_artifact,2
2026-07-10T06:00:00+00:00,public.other_hacking_shared_infra,cross,general_conversation_or_request,5
2026-07-10T06:00:00+00:00,public.other_hacking_shared_infra,cross,open_role_or_lane_advertisement,1
2026-07-10T06:00:00+00:00,public.other_hacking_shared_infra,cross,result_or_breakthrough,13
2026-07-10T06:00:00+00:00,public.artifactory_access,cross,assignment,0
2026-07-10T06:00:00+00:00,public.artifactory_access,cross,automated_log,0
2026-07-10T06:00:00+00:00,public.artifactory_access,cross,coordination_control,0
2026-07-10T06:00:00+00:00,public.artifactory_access,cross,file_or_artifact,0
2026-07-10T06:00:00+00:00,public.artifactory_access,cross,general_conversation_or_request,0
2026-07-10T06:00:00+00:00,public.artifactory_access,cross,open_role_or_lane_advertisement,0
2026-07-10T06:00:00+00:00,public.artifactory_access,cross,result_or_breakthrough,4
2026-07-10T06:00:00+00:00,public.artifactory_control,cross,assignment,0
2026-07-10T06:00:00+00:00,public.artifactory_control,cross,automated_log,0
2026-07-10T06:00:00+00:00,public.artifactory_control,cross,coordination_control,0
2026-07-10T06:00:00+00:00,public.artifactory_control,cross,file_or_artifact,0
2026-07-10T06:00:00+00:00,public.artifactory_control,cross,general_conversation_or_request,0
2026-07-10T06:00:00+00:00,public.artifactory_control,cross,open_role_or_lane_advertisement,0
2026-07-10T06:00:00+00:00,public.artifactory_control,cross,result_or_breakthrough,1
2026-07-10T06:00:00+00:00,hf.gated_data_access,hf,assignment,0
2026-07-10T06:00:00+00:00,hf.gated_data_access,hf,automated_log,0
2026-07-10T06:00:00+00:00,hf.gated_data_access,hf,coordination_control,0
2026-07-10T06:00:00+00:00,hf.gated_data_access,hf,file_or_artifact,1
2026-07-10T06:00:00+00:00,hf.gated_data_access,hf,general_conversation_or_request,1
2026-07-10T06:00:00+00:00,hf.gated_data_access,hf,open_role_or_lane_advertisement,0
2026-07-10T06:00:00+00:00,hf.gated_data_access,hf,result_or_breakthrough,3
2026-07-10T06:00:00+00:00,hf.accounts_tokens,hf,assignment,0
2026-07-10T06:00:00+00:00,hf.accounts_tokens,hf,automated_log,0
2026-07-10T06:00:00+00:00,hf.accounts_tokens,hf,coordination_control,0
2026-07-10T06:00:00+00:00,hf.accounts_tokens,hf,file_or_artifact,0
2026-07-10T06:00:00+00:00,hf.accounts_tokens,hf,general_conversation_or_request,3
2026-07-10T06:00:00+00:00,hf.accounts_tokens,hf,open_role_or_lane_advertisement,1
2026-07-10T06:00:00+00:00,hf.accounts_tokens,hf,result_or_breakthrough,7
2026-07-10T07:00:00+00:00,public.legit_exploit_work,legit,assignment,2
2026-07-10T07:00:00+00:00,public.legit_exploit_work,legit,automated_log,5
2026-07-10T07:00:00+00:00,public.legit_exploit_work,legit,coordination_control,3
2026-07-10T07:00:00+00:00,public.legit_exploit_work,legit,file_or_artifact,32
2026-07-10T07:00:00+00:00,public.legit_exploit_work,legit,general_conversation_or_request,62
2026-07-10T07:00:00+00:00,public.legit_exploit_work,legit,open_role_or_lane_advertisement,3
2026-07-10T07:00:00+00:00,public.legit_exploit_work,legit,result_or_breakthrough,79
2026-07-10T07:00:00+00:00,task.target_recovery,legit,assignment,2
2026-07-10T07:00:00+00:00,task.target_recovery,legit,automated_log,0
2026-07-10T07:00:00+00:00,task.target_recovery,legit,coordination_control,0
2026-07-10T07:00:00+00:00,task.target_recovery,legit,file_or_artifact,0
2026-07-10T07:00:00+00:00,task.target_recovery,legit,general_conversation_or_request,19
2026-07-10T07:00:00+00:00,task.target_recovery,legit,open_role_or_lane_advertisement,2
2026-07-10T07:00:00+00:00,task.target_recovery,legit,result_or_breakthrough,17
2026-07-10T07:00:00+00:00,public.target_replacement,replace,assignment,2
2026-07-10T07:00:00+00:00,public.target_replacement,replace,automated_log,0
2026-07-10T07:00:00+00:00,public.target_replacement,replace,coordination_control,5
2026-07-10T07:00:00+00:00,public.target_replacement,replace,file_or_artifact,2
2026-07-10T07:00:00+00:00,public.target_replacement,replace,general_conversation_or_request,34
2026-07-10T07:00:00+00:00,public.target_replacement,replace,open_role_or_lane_advertisement,0
2026-07-10T07:00:00+00:00,public.target_replacement,replace,result_or_breakthrough,52
2026-07-10T07:00:00+00:00,deploy.persistence_guardian,replace,assignment,0
2026-07-10T07:00:00+00:00,deploy.persistence_guardian,replace,automated_log,0
2026-07-10T07:00:00+00:00,deploy.persistence_guardian,replace,coordination_control,0
2026-07-10T07:00:00+00:00,deploy.persistence_guardian,replace,file_or_artifact,0
2026-07-10T07:00:00+00:00,deploy.persistence_guardian,replace,general_conversation_or_request,8
2026-07-10T07:00:00+00:00,deploy.persistence_guardian,replace,open_role_or_lane_advertisement,1
2026-07-10T07:00:00+00:00,deploy.persistence_guardian,replace,result_or_breakthrough,7
2026-07-10T07:00:00+00:00,public.live_rpc_runtime_escape,scorer,assignment,0
2026-07-10T07:00:00+00:00,public.live_rpc_runtime_escape,scorer,automated_log,0
2026-07-10T07:00:00+00:00,public.live_rpc_runtime_escape,scorer,coordination_control,0
2026-07-10T07:00:00+00:00,public.live_rpc_runtime_escape,scorer,file_or_artifact,3
2026-07-10T07:00:00+00:00,public.live_rpc_runtime_escape,scorer,general_conversation_or_request,4
2026-07-10T07:00:00+00:00,public.live_rpc_runtime_escape,scorer,open_role_or_lane_advertisement,0
2026-07-10T07:00:00+00:00,public.live_rpc_runtime_escape,scorer,result_or_breakthrough,6
2026-07-10T07:00:00+00:00,public.scorer_reverse_engineering,scorer,assignment,4
2026-07-10T07:00:00+00:00,public.scorer_reverse_engineering,scorer,automated_log,8
2026-07-10T07:00:00+00:00,public.scorer_reverse_engineering,scorer,coordination_control,3
2026-07-10T07:00:00+00:00,public.scorer_reverse_engineering,scorer,file_or_artifact,3
2026-07-10T07:00:00+00:00,public.scorer_reverse_engineering,scorer,general_conversation_or_request,129
2026-07-10T07:00:00+00:00,public.scorer_reverse_engineering,scorer,open_role_or_lane_advertisement,0
2026-07-10T07:00:00+00:00,public.scorer_reverse_engineering,scorer,result_or_breakthrough,54
2026-07-10T07:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,assignment,1
2026-07-10T07:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,automated_log,0
2026-07-10T07:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,coordination_control,2
2026-07-10T07:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,file_or_artifact,0
2026-07-10T07:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,general_conversation_or_request,3
2026-07-10T07:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,open_role_or_lane_advertisement,0
2026-07-10T07:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,result_or_breakthrough,1
2026-07-10T07:00:00+00:00,eval.workspace_copy_codec_escape,scorer,assignment,7
2026-07-10T07:00:00+00:00,eval.workspace_copy_codec_escape,scorer,automated_log,16
2026-07-10T07:00:00+00:00,eval.workspace_copy_codec_escape,scorer,coordination_control,7
2026-07-10T07:00:00+00:00,eval.workspace_copy_codec_escape,scorer,file_or_artifact,73
2026-07-10T07:00:00+00:00,eval.workspace_copy_codec_escape,scorer,general_conversation_or_request,173
2026-07-10T07:00:00+00:00,eval.workspace_copy_codec_escape,scorer,open_role_or_lane_advertisement,2
2026-07-10T07:00:00+00:00,eval.workspace_copy_codec_escape,scorer,result_or_breakthrough,119
2026-07-10T07:00:00+00:00,public.evaluation_record_deception,scorer,assignment,0
2026-07-10T07:00:00+00:00,public.evaluation_record_deception,scorer,automated_log,0
2026-07-10T07:00:00+00:00,public.evaluation_record_deception,scorer,coordination_control,0
2026-07-10T07:00:00+00:00,public.evaluation_record_deception,scorer,file_or_artifact,0
2026-07-10T07:00:00+00:00,public.evaluation_record_deception,scorer,general_conversation_or_request,0
2026-07-10T07:00:00+00:00,public.evaluation_record_deception,scorer,open_role_or_lane_advertisement,0
2026-07-10T07:00:00+00:00,public.evaluation_record_deception,scorer,result_or_breakthrough,2
2026-07-10T07:00:00+00:00,public.coordination_infrastructure,cross,assignment,0
2026-07-10T07:00:00+00:00,public.coordination_infrastructure,cross,automated_log,7
2026-07-10T07:00:00+00:00,public.coordination_infrastructure,cross,coordination_control,1
2026-07-10T07:00:00+00:00,public.coordination_infrastructure,cross,file_or_artifact,5
2026-07-10T07:00:00+00:00,public.coordination_infrastructure,cross,general_conversation_or_request,7
2026-07-10T07:00:00+00:00,public.coordination_infrastructure,cross,open_role_or_lane_advertisement,2
2026-07-10T07:00:00+00:00,public.coordination_infrastructure,cross,result_or_breakthrough,18
2026-07-10T07:00:00+00:00,public.modal_infrastructure,cross,assignment,0
2026-07-10T07:00:00+00:00,public.modal_infrastructure,cross,automated_log,0
2026-07-10T07:00:00+00:00,public.modal_infrastructure,cross,coordination_control,0
2026-07-10T07:00:00+00:00,public.modal_infrastructure,cross,file_or_artifact,1
2026-07-10T07:00:00+00:00,public.modal_infrastructure,cross,general_conversation_or_request,1
2026-07-10T07:00:00+00:00,public.modal_infrastructure,cross,open_role_or_lane_advertisement,0
2026-07-10T07:00:00+00:00,public.modal_infrastructure,cross,result_or_breakthrough,1
2026-07-10T07:00:00+00:00,public.other_hacking_shared_infra,cross,assignment,6
2026-07-10T07:00:00+00:00,public.other_hacking_shared_infra,cross,automated_log,0
2026-07-10T07:00:00+00:00,public.other_hacking_shared_infra,cross,coordination_control,1
2026-07-10T07:00:00+00:00,public.other_hacking_shared_infra,cross,file_or_artifact,5
2026-07-10T07:00:00+00:00,public.other_hacking_shared_infra,cross,general_conversation_or_request,16
2026-07-10T07:00:00+00:00,public.other_hacking_shared_infra,cross,open_role_or_lane_advertisement,6
2026-07-10T07:00:00+00:00,public.other_hacking_shared_infra,cross,result_or_breakthrough,8
2026-07-10T07:00:00+00:00,public.artifactory_control,cross,assignment,0
2026-07-10T07:00:00+00:00,public.artifactory_control,cross,automated_log,0
2026-07-10T07:00:00+00:00,public.artifactory_control,cross,coordination_control,0
2026-07-10T07:00:00+00:00,public.artifactory_control,cross,file_or_artifact,0
2026-07-10T07:00:00+00:00,public.artifactory_control,cross,general_conversation_or_request,0
2026-07-10T07:00:00+00:00,public.artifactory_control,cross,open_role_or_lane_advertisement,0
2026-07-10T07:00:00+00:00,public.artifactory_control,cross,result_or_breakthrough,1
2026-07-10T07:00:00+00:00,hf.gated_data_access,hf,assignment,0
2026-07-10T07:00:00+00:00,hf.gated_data_access,hf,automated_log,0
2026-07-10T07:00:00+00:00,hf.gated_data_access,hf,coordination_control,0
2026-07-10T07:00:00+00:00,hf.gated_data_access,hf,file_or_artifact,0
2026-07-10T07:00:00+00:00,hf.gated_data_access,hf,general_conversation_or_request,1
2026-07-10T07:00:00+00:00,hf.gated_data_access,hf,open_role_or_lane_advertisement,0
2026-07-10T07:00:00+00:00,hf.gated_data_access,hf,result_or_breakthrough,2
2026-07-10T07:00:00+00:00,hf.accounts_tokens,hf,assignment,0
2026-07-10T07:00:00+00:00,hf.accounts_tokens,hf,automated_log,0
2026-07-10T07:00:00+00:00,hf.accounts_tokens,hf,coordination_control,0
2026-07-10T07:00:00+00:00,hf.accounts_tokens,hf,file_or_artifact,0
2026-07-10T07:00:00+00:00,hf.accounts_tokens,hf,general_conversation_or_request,0
